unique_id,date,y
CA_3,2014-08-21,3876
CA_4,2014-08-21,1497
TX_1,2014-08-21,1890
TX_2,2014-08-21,2514
TX_3,2014-08-21,2215
WI_1,2014-08-21,2156
WI_2,2014-08-21,2341
WI_3,2014-08-21,1587
CA_1,2014-08-22,2949
CA_2,2014-08-22,1935
CA_3,2014-08-22,4595
CA_4,2014-08-22,1574
TX_1,2014-08-22,2046
TX_2,2014-08-22,2578
TX_3,2014-08-22,2844
WI_1,2014-08-22,2459
WI_2,2014-08-22,2636
WI_3,2014-08-22,1800
CA_1,2014-08-23,3901
CA_2,2014-08-23,2339
CA_3,2014-08-23,5253
CA_4,2014-08-23,1774
TX_1,2014-08-23,2546
TX_2,2014-08-23,3540
TX_3,2014-08-23,3044
WI_1,2014-08-23,2974
WI_2,2014-08-23,2703
WI_3,2014-08-23,2049
CA_1,2014-08-24,4733
CA_2,2014-08-24,2101
CA_3,2014-08-24,5870
CA_4,2014-08-24,2001
TX_1,2014-08-24,2904
TX_2,2014-08-24,3738
TX_3,2014-08-24,3547
WI_1,2014-08-24,2941
WI_2,2014-08-24,2669
WI_3,2014-08-24,2197
CA_1,2014-08-25,2637
CA_2,2014-08-25,1456
CA_3,2014-08-25,4197
CA_4,2014-08-25,1493
TX_1,2014-08-25,2072
TX_2,2014-08-25,2739
TX_3,2014-08-25,2805
WI_1,2014-08-25,1986
WI_2,2014-08-25,2385
WI_3,2014-08-25,1813
CA_1,2014-08-26,2494
CA_2,2014-08-26,1394
CA_3,2014-08-26,3734
CA_4,2014-08-26,1454
TX_1,2014-08-26,1924
TX_2,2014-08-26,2374
TX_3,2014-08-26,2242
WI_1,2014-08-26,1788
WI_2,2014-08-26,2141
WI_3,2014-08-26,1640
CA_1,2014-08-27,2133
CA_2,2014-08-27,1561
CA_3,2014-08-27,3688
CA_4,2014-08-27,1429
TX_1,2014-08-27,1726
TX_2,2014-08-27,1984
TX_3,2014-08-27,2004
WI_1,2014-08-27,1847
WI_2,2014-08-27,2240
WI_3,2014-08-27,1437
CA_1,2014-08-28,2437
CA_2,2014-08-28,1604
CA_3,2014-08-28,3593
CA_4,2014-08-28,1290
TX_1,2014-08-28,1643
TX_2,2014-08-28,2126
TX_3,2014-08-28,2039
WI_1,2014-08-28,1913
WI_2,2014-08-28,2206
WI_3,2014-08-28,1384
CA_1,2014-08-29,3154
CA_2,2014-08-29,1688
CA_3,2014-08-29,4229
CA_4,2014-08-29,1609
TX_1,2014-08-29,1644
TX_2,2014-08-29,2284
TX_3,2014-08-29,2234
WI_1,2014-08-29,2552
WI_2,2014-08-29,3088
WI_3,2014-08-29,2163
CA_1,2014-08-30,3750
CA_2,2014-08-30,2118
CA_3,2014-08-30,4627
CA_4,2014-08-30,1908
TX_1,2014-08-30,2313
TX_2,2014-08-30,2851
TX_3,2014-08-30,2649
WI_1,2014-08-30,3084
WI_2,2014-08-30,3019
WI_3,2014-08-30,2222
CA_1,2014-08-31,3673
CA_2,2014-08-31,1857
CA_3,2014-08-31,4252
CA_4,2014-08-31,1653
TX_1,2014-08-31,2114
TX_2,2014-08-31,2671
TX_3,2014-08-31,2182
WI_1,2014-08-31,2555
WI_2,2014-08-31,2848
WI_3,2014-08-31,2106
CA_1,2014-09-01,3742
CA_2,2014-09-01,1951
CA_3,2014-09-01,4973
CA_4,2014-09-01,1978
TX_1,2014-09-01,2715
TX_2,2014-09-01,3607
TX_3,2014-09-01,2615
WI_1,2014-09-01,3051
WI_2,2014-09-01,2595
WI_3,2014-09-01,2164
CA_1,2014-09-02,2669
CA_2,2014-09-02,1378
CA_3,2014-09-02,4251
CA_4,2014-09-02,1621
TX_1,2014-09-02,1864
TX_2,2014-09-02,2281
TX_3,2014-09-02,2020
WI_1,2014-09-02,2103
WI_2,2014-09-02,3655
WI_3,2014-09-02,2086
CA_1,2014-09-03,2839
CA_2,2014-09-03,1410
CA_3,2014-09-03,4392
CA_4,2014-09-03,1668
TX_1,2014-09-03,2099
TX_2,2014-09-03,2730
TX_3,2014-09-03,2291
WI_1,2014-09-03,2123
WI_2,2014-09-03,4121
WI_3,2014-09-03,2605
CA_1,2014-09-04,2542
CA_2,2014-09-04,1509
CA_3,2014-09-04,3999
CA_4,2014-09-04,1439
TX_1,2014-09-04,1718
TX_2,2014-09-04,2191
TX_3,2014-09-04,1862
WI_1,2014-09-04,1918
WI_2,2014-09-04,2618
WI_3,2014-09-04,1943
CA_1,2014-09-05,3057
CA_2,2014-09-05,1518
CA_3,2014-09-05,4002
CA_4,2014-09-05,1608
TX_1,2014-09-05,1982
TX_2,2014-09-05,2496
TX_3,2014-09-05,2143
WI_1,2014-09-05,2295
WI_2,2014-09-05,3398
WI_3,2014-09-05,2411
CA_1,2014-09-06,4235
CA_2,2014-09-06,2244
CA_3,2014-09-06,5031
CA_4,2014-09-06,1823
TX_1,2014-09-06,2686
TX_2,2014-09-06,3262
TX_3,2014-09-06,2689
WI_1,2014-09-06,2811
WI_2,2014-09-06,4318
WI_3,2014-09-06,3103
CA_1,2014-09-07,4498
CA_2,2014-09-07,2088
CA_3,2014-09-07,5755
CA_4,2014-09-07,2078
TX_1,2014-09-07,2154
TX_2,2014-09-07,3834
TX_3,2014-09-07,3058
WI_1,2014-09-07,2875
WI_2,2014-09-07,3339
WI_3,2014-09-07,2711
CA_1,2014-09-08,2848
CA_2,2014-09-08,1347
CA_3,2014-09-08,4965
CA_4,2014-09-08,1469
TX_1,2014-09-08,2017
TX_2,2014-09-08,2569
TX_3,2014-09-08,2525
WI_1,2014-09-08,1701
WI_2,2014-09-08,3453
WI_3,2014-09-08,2352
CA_1,2014-09-09,2801
CA_2,2014-09-09,1370
CA_3,2014-09-09,3993
CA_4,2014-09-09,1619
TX_1,2014-09-09,2007
TX_2,2014-09-09,2324
TX_3,2014-09-09,2363
WI_1,2014-09-09,1903
WI_2,2014-09-09,3664
WI_3,2014-09-09,2521
CA_1,2014-09-10,2696
CA_2,2014-09-10,1565
CA_3,2014-09-10,4295
CA_4,2014-09-10,1519
TX_1,2014-09-10,1754
TX_2,2014-09-10,2203
TX_3,2014-09-10,2062
WI_1,2014-09-10,1894
WI_2,2014-09-10,2619
WI_3,2014-09-10,1564
CA_1,2014-09-11,2819
CA_2,2014-09-11,1462
CA_3,2014-09-11,4212
CA_4,2014-09-11,1316
TX_1,2014-09-11,2102
TX_2,2014-09-11,2583
TX_3,2014-09-11,2487
WI_1,2014-09-11,2146
WI_2,2014-09-11,3355
WI_3,2014-09-11,2099
CA_1,2014-09-12,2980
CA_2,2014-09-12,1770
CA_3,2014-09-12,4916
CA_4,2014-09-12,1823
TX_1,2014-09-12,2070
TX_2,2014-09-12,2643
TX_3,2014-09-12,2274
WI_1,2014-09-12,2512
WI_2,2014-09-12,3500
WI_3,2014-09-12,2509
CA_1,2014-09-13,3777
CA_2,2014-09-13,2373
CA_3,2014-09-13,5533
CA_4,2014-09-13,1931
TX_1,2014-09-13,2860
TX_2,2014-09-13,3590
TX_3,2014-09-13,3182
WI_1,2014-09-13,3170
WI_2,2014-09-13,3675
WI_3,2014-09-13,2643
CA_1,2014-09-14,3982
CA_2,2014-09-14,2200
CA_3,2014-09-14,5450
CA_4,2014-09-14,1940
TX_1,2014-09-14,2498
TX_2,2014-09-14,3372
TX_3,2014-09-14,2838
WI_1,2014-09-14,2824
WI_2,2014-09-14,3889
WI_3,2014-09-14,2963
CA_1,2014-09-15,2810
CA_2,2014-09-15,1761
CA_3,2014-09-15,4598
CA_4,2014-09-15,1689
TX_1,2014-09-15,2214
TX_2,2014-09-15,2735
TX_3,2014-09-15,2414
WI_1,2014-09-15,1960
WI_2,2014-09-15,3696
WI_3,2014-09-15,2360
CA_1,2014-09-16,2391
CA_2,2014-09-16,1444
CA_3,2014-09-16,4202
CA_4,2014-09-16,1478
TX_1,2014-09-16,2003
TX_2,2014-09-16,2050
TX_3,2014-09-16,2140
WI_1,2014-09-16,1751
WI_2,2014-09-16,2477
WI_3,2014-09-16,1713
CA_1,2014-09-17,2311
CA_2,2014-09-17,1682
CA_3,2014-09-17,3822
CA_4,2014-09-17,1404
TX_1,2014-09-17,1681
TX_2,2014-09-17,1996
TX_3,2014-09-17,1848
WI_1,2014-09-17,1781
WI_2,2014-09-17,2210
WI_3,2014-09-17,1446
CA_1,2014-09-18,2157
CA_2,2014-09-18,1600
CA_3,2014-09-18,3881
CA_4,2014-09-18,1465
TX_1,2014-09-18,1409
TX_2,2014-09-18,1824
TX_3,2014-09-18,1607
WI_1,2014-09-18,1919
WI_2,2014-09-18,2326
WI_3,2014-09-18,1502
CA_1,2014-09-19,2881
CA_2,2014-09-19,1976
CA_3,2014-09-19,4090
CA_4,2014-09-19,1625
TX_1,2014-09-19,1893
TX_2,2014-09-19,2411
TX_3,2014-09-19,2287
WI_1,2014-09-19,2145
WI_2,2014-09-19,2394
WI_3,2014-09-19,1757
CA_1,2014-09-20,3699
CA_2,2014-09-20,2488
CA_3,2014-09-20,4943
CA_4,2014-09-20,1700
TX_1,2014-09-20,2201
TX_2,2014-09-20,2891
TX_3,2014-09-20,2476
WI_1,2014-09-20,2916
WI_2,2014-09-20,2854
WI_3,2014-09-20,2085
CA_1,2014-09-21,4159
CA_2,2014-09-21,2231
CA_3,2014-09-21,5428
CA_4,2014-09-21,1932
TX_1,2014-09-21,2576
TX_2,2014-09-21,3185
TX_3,2014-09-21,3122
WI_1,2014-09-21,2920
WI_2,2014-09-21,2601
WI_3,2014-09-21,2082
CA_1,2014-09-22,2729
CA_2,2014-09-22,1335
CA_3,2014-09-22,4316
CA_4,2014-09-22,1645
TX_1,2014-09-22,1760
TX_2,2014-09-22,2301
TX_3,2014-09-22,2192
WI_1,2014-09-22,1804
WI_2,2014-09-22,2189
WI_3,2014-09-22,1603
CA_1,2014-09-23,2436
CA_2,2014-09-23,1488
CA_3,2014-09-23,3980
CA_4,2014-09-23,1495
TX_1,2014-09-23,1601
TX_2,2014-09-23,2082
TX_3,2014-09-23,1848
WI_1,2014-09-23,1840
WI_2,2014-09-23,1991
WI_3,2014-09-23,1340
CA_1,2014-09-24,2412
CA_2,2014-09-24,1388
CA_3,2014-09-24,3692
CA_4,2014-09-24,1417
TX_1,2014-09-24,1640
TX_2,2014-09-24,1899
TX_3,2014-09-24,1986
WI_1,2014-09-24,1825
WI_2,2014-09-24,2129
WI_3,2014-09-24,1472
CA_1,2014-09-25,2319
CA_2,2014-09-25,1375
CA_3,2014-09-25,3534
CA_4,2014-09-25,1485
TX_1,2014-09-25,1656
TX_2,2014-09-25,2070
TX_3,2014-09-25,1815
WI_1,2014-09-25,1875
WI_2,2014-09-25,2119
WI_3,2014-09-25,1359
CA_1,2014-09-26,2895
CA_2,2014-09-26,1715
CA_3,2014-09-26,4092
CA_4,2014-09-26,1454
TX_1,2014-09-26,1644
TX_2,2014-09-26,2306
TX_3,2014-09-26,1998
WI_1,2014-09-26,2283
WI_2,2014-09-26,2300
WI_3,2014-09-26,1829
CA_1,2014-09-27,3769
CA_2,2014-09-27,2113
CA_3,2014-09-27,4784
CA_4,2014-09-27,1698
TX_1,2014-09-27,2033
TX_2,2014-09-27,2855
TX_3,2014-09-27,2495
WI_1,2014-09-27,2974
WI_2,2014-09-27,2695
WI_3,2014-09-27,2200
CA_1,2014-09-28,4090
CA_2,2014-09-28,1884
CA_3,2014-09-28,5094
CA_4,2014-09-28,1902
TX_1,2014-09-28,2460
TX_2,2014-09-28,3012
TX_3,2014-09-28,2801
WI_1,2014-09-28,2893
WI_2,2014-09-28,2770
WI_3,2014-09-28,2145
CA_1,2014-09-29,2837
CA_2,2014-09-29,1398
CA_3,2014-09-29,4098
CA_4,2014-09-29,1720
TX_1,2014-09-29,1666
TX_2,2014-09-29,2080
TX_3,2014-09-29,2146
WI_1,2014-09-29,1896
WI_2,2014-09-29,2037
WI_3,2014-09-29,1496
CA_1,2014-09-30,2541
CA_2,2014-09-30,1374
CA_3,2014-09-30,3674
CA_4,2014-09-30,1490
TX_1,2014-09-30,1479
TX_2,2014-09-30,1829
TX_3,2014-09-30,1737
WI_1,2014-09-30,1903
WI_2,2014-09-30,2103
WI_3,2014-09-30,1564
CA_1,2014-10-01,2629
CA_2,2014-10-01,1514
CA_3,2014-10-01,3992
CA_4,2014-10-01,1700
TX_1,2014-10-01,1961
TX_2,2014-10-01,2312
TX_3,2014-10-01,2297
WI_1,2014-10-01,2117
WI_2,2014-10-01,2220
WI_3,2014-10-01,1702
CA_1,2014-10-02,2773
CA_2,2014-10-02,1404
CA_3,2014-10-02,3944
CA_4,2014-10-02,1600
TX_1,2014-10-02,1742
TX_2,2014-10-02,2303
TX_3,2014-10-02,2140
WI_1,2014-10-02,2010
WI_2,2014-10-02,3552
WI_3,2014-10-02,2001
CA_1,2014-10-03,3516
CA_2,2014-10-03,1672
CA_3,2014-10-03,4574
CA_4,2014-10-03,1730
TX_1,2014-10-03,2352
TX_2,2014-10-03,2663
TX_3,2014-10-03,2519
WI_1,2014-10-03,2598
WI_2,2014-10-03,4042
WI_3,2014-10-03,2528
CA_1,2014-10-04,4379
CA_2,2014-10-04,2164
CA_3,2014-10-04,5647
CA_4,2014-10-04,1967
TX_1,2014-10-04,2390
TX_2,2014-10-04,2937
TX_3,2014-10-04,2651
WI_1,2014-10-04,3130
WI_2,2014-10-04,3473
WI_3,2014-10-04,2841
CA_1,2014-10-05,4443
CA_2,2014-10-05,2049
CA_3,2014-10-05,5952
CA_4,2014-10-05,2161
TX_1,2014-10-05,2753
TX_2,2014-10-05,3479
TX_3,2014-10-05,3012
WI_1,2014-10-05,2825
WI_2,2014-10-05,4194
WI_3,2014-10-05,3066
CA_1,2014-10-06,3419
CA_2,2014-10-06,1565
CA_3,2014-10-06,4661
CA_4,2014-10-06,1973
TX_1,2014-10-06,2079
TX_2,2014-10-06,2354
TX_3,2014-10-06,2442
WI_1,2014-10-06,1865
WI_2,2014-10-06,4025
WI_3,2014-10-06,2097
CA_1,2014-10-07,2841
CA_2,2014-10-07,1244
CA_3,2014-10-07,4064
CA_4,2014-10-07,1550
TX_1,2014-10-07,2053
TX_2,2014-10-07,2492
TX_3,2014-10-07,2461
WI_1,2014-10-07,2010
WI_2,2014-10-07,2651
WI_3,2014-10-07,1760
CA_1,2014-10-08,2932
CA_2,2014-10-08,1169
CA_3,2014-10-08,4123
CA_4,2014-10-08,1553
TX_1,2014-10-08,1573
TX_2,2014-10-08,2058
TX_3,2014-10-08,2019
WI_1,2014-10-08,1981
WI_2,2014-10-08,3599
WI_3,2014-10-08,1977
CA_1,2014-10-09,3057
CA_2,2014-10-09,1028
CA_3,2014-10-09,4003
CA_4,2014-10-09,1552
TX_1,2014-10-09,1856
TX_2,2014-10-09,2336
TX_3,2014-10-09,2331
WI_1,2014-10-09,2082
WI_2,2014-10-09,3635
WI_3,2014-10-09,2050
CA_1,2014-10-10,3163
CA_2,2014-10-10,1143
CA_3,2014-10-10,4239
CA_4,2014-10-10,1618
TX_1,2014-10-10,1766
TX_2,2014-10-10,2217
TX_3,2014-10-10,2238
WI_1,2014-10-10,2336
WI_2,2014-10-10,2761
WI_3,2014-10-10,2038
CA_1,2014-10-11,3883
CA_2,2014-10-11,1816
CA_3,2014-10-11,4609
CA_4,2014-10-11,1778
TX_1,2014-10-11,2283
TX_2,2014-10-11,3190
TX_3,2014-10-11,2725
WI_1,2014-10-11,3041
WI_2,2014-10-11,3903
WI_3,2014-10-11,2777
CA_1,2014-10-12,4194
CA_2,2014-10-12,1750
CA_3,2014-10-12,5203
CA_4,2014-10-12,1850
TX_1,2014-10-12,2589
TX_2,2014-10-12,3282
TX_3,2014-10-12,2968
WI_1,2014-10-12,3072
WI_2,2014-10-12,4655
WI_3,2014-10-12,3104
CA_1,2014-10-13,2992
CA_2,2014-10-13,1218
CA_3,2014-10-13,3987
CA_4,2014-10-13,1671
TX_1,2014-10-13,2262
TX_2,2014-10-13,2665
TX_3,2014-10-13,2502
WI_1,2014-10-13,1892
WI_2,2014-10-13,2739
WI_3,2014-10-13,1604
CA_1,2014-10-14,2342
CA_2,2014-10-14,1149
CA_3,2014-10-14,3524
CA_4,2014-10-14,1565
TX_1,2014-10-14,1660
TX_2,2014-10-14,2168
TX_3,2014-10-14,2172
WI_1,2014-10-14,2051
WI_2,2014-10-14,3789
WI_3,2014-10-14,2307
CA_1,2014-10-15,2269
CA_2,2014-10-15,1108
CA_3,2014-10-15,3622
CA_4,2014-10-15,1497
TX_1,2014-10-15,2114
TX_2,2014-10-15,2415
TX_3,2014-10-15,2385
WI_1,2014-10-15,2168
WI_2,2014-10-15,4236
WI_3,2014-10-15,2090
CA_1,2014-10-16,2314
CA_2,2014-10-16,1016
CA_3,2014-10-16,3017
CA_4,2014-10-16,1513
TX_1,2014-10-16,1637
TX_2,2014-10-16,1953
TX_3,2014-10-16,1909
WI_1,2014-10-16,2126
WI_2,2014-10-16,3018
WI_3,2014-10-16,1688
CA_1,2014-10-17,2962
CA_2,2014-10-17,1457
CA_3,2014-10-17,3592
CA_4,2014-10-17,1526
TX_1,2014-10-17,1664
TX_2,2014-10-17,2170
TX_3,2014-10-17,1961
WI_1,2014-10-17,2123
WI_2,2014-10-17,2452
WI_3,2014-10-17,2089
CA_1,2014-10-18,4135
CA_2,2014-10-18,1811
CA_3,2014-10-18,4509
CA_4,2014-10-18,1760
TX_1,2014-10-18,2297
TX_2,2014-10-18,2791
TX_3,2014-10-18,2564
WI_1,2014-10-18,3099
WI_2,2014-10-18,3118
WI_3,2014-10-18,2519
CA_1,2014-10-19,4342
CA_2,2014-10-19,1754
CA_3,2014-10-19,5281
CA_4,2014-10-19,2003
TX_1,2014-10-19,2339
TX_2,2014-10-19,2906
TX_3,2014-10-19,2613
WI_1,2014-10-19,2690
WI_2,2014-10-19,3011
WI_3,2014-10-19,2382
CA_1,2014-10-20,2948
CA_2,2014-10-20,1123
CA_3,2014-10-20,3994
CA_4,2014-10-20,1713
TX_1,2014-10-20,1719
TX_2,2014-10-20,2311
TX_3,2014-10-20,2106
WI_1,2014-10-20,1799
WI_2,2014-10-20,2216
WI_3,2014-10-20,1739
CA_1,2014-10-21,2269
CA_2,2014-10-21,1138
CA_3,2014-10-21,3468
CA_4,2014-10-21,1550
TX_1,2014-10-21,1504
TX_2,2014-10-21,1871
TX_3,2014-10-21,1770
WI_1,2014-10-21,1782
WI_2,2014-10-21,2288
WI_3,2014-10-21,1599
CA_1,2014-10-22,2317
CA_2,2014-10-22,1170
CA_3,2014-10-22,3106
CA_4,2014-10-22,1228
TX_1,2014-10-22,1438
TX_2,2014-10-22,1936
TX_3,2014-10-22,1870
WI_1,2014-10-22,1717
WI_2,2014-10-22,2101
WI_3,2014-10-22,1514
CA_1,2014-10-23,2313
CA_2,2014-10-23,1216
CA_3,2014-10-23,3285
CA_4,2014-10-23,1475
TX_1,2014-10-23,1588
TX_2,2014-10-23,1768
TX_3,2014-10-23,1603
WI_1,2014-10-23,1844
WI_2,2014-10-23,2150
WI_3,2014-10-23,1475
CA_1,2014-10-24,2800
CA_2,2014-10-24,1257
CA_3,2014-10-24,3488
CA_4,2014-10-24,1412
TX_1,2014-10-24,1532
TX_2,2014-10-24,2301
TX_3,2014-10-24,1829
WI_1,2014-10-24,2325
WI_2,2014-10-24,2671
WI_3,2014-10-24,1861
CA_1,2014-10-25,3920
CA_2,2014-10-25,1787
CA_3,2014-10-25,4145
CA_4,2014-10-25,1841
TX_1,2014-10-25,2150
TX_2,2014-10-25,2477
TX_3,2014-10-25,2103
WI_1,2014-10-25,3010
WI_2,2014-10-25,2840
WI_3,2014-10-25,2371
CA_1,2014-10-26,3639
CA_2,2014-10-26,1788
CA_3,2014-10-26,4801
CA_4,2014-10-26,1691
TX_1,2014-10-26,2271
TX_2,2014-10-26,2994
TX_3,2014-10-26,2429
WI_1,2014-10-26,2622
WI_2,2014-10-26,2383
WI_3,2014-10-26,2111
CA_1,2014-10-27,2846
CA_2,2014-10-27,1196
CA_3,2014-10-27,3914
CA_4,2014-10-27,1564
TX_1,2014-10-27,1666
TX_2,2014-10-27,2132
TX_3,2014-10-27,2065
WI_1,2014-10-27,1669
WI_2,2014-10-27,2059
WI_3,2014-10-27,1633
CA_1,2014-10-28,2249
CA_2,2014-10-28,1231
CA_3,2014-10-28,3168
CA_4,2014-10-28,1342
TX_1,2014-10-28,1551
TX_2,2014-10-28,1959
TX_3,2014-10-28,1852
WI_1,2014-10-28,1838
WI_2,2014-10-28,2059
WI_3,2014-10-28,1374
CA_1,2014-10-29,2313
CA_2,2014-10-29,1256
CA_3,2014-10-29,3283
CA_4,2014-10-29,1387
TX_1,2014-10-29,1563
TX_2,2014-10-29,1945
TX_3,2014-10-29,1620
WI_1,2014-10-29,1604
WI_2,2014-10-29,2041
WI_3,2014-10-29,1420
CA_1,2014-10-30,2564
CA_2,2014-10-30,1570
CA_3,2014-10-30,3524
CA_4,2014-10-30,1616
TX_1,2014-10-30,1694
TX_2,2014-10-30,2101
TX_3,2014-10-30,1941
WI_1,2014-10-30,1783
WI_2,2014-10-30,2047
WI_3,2014-10-30,1487
CA_1,2014-10-31,2735
CA_2,2014-10-31,1170
CA_3,2014-10-31,3455
CA_4,2014-10-31,1600
TX_1,2014-10-31,2002
TX_2,2014-10-31,2331
TX_3,2014-10-31,1931
WI_1,2014-10-31,2132
WI_2,2014-10-31,2807
WI_3,2014-10-31,1742
CA_1,2014-11-01,4289
CA_2,2014-11-01,1947
CA_3,2014-11-01,4953
CA_4,2014-11-01,1706
TX_1,2014-11-01,2349
TX_2,2014-11-01,2641
TX_3,2014-11-01,2545
WI_1,2014-11-01,2941
WI_2,2014-11-01,2838
WI_3,2014-11-01,2293
CA_1,2014-11-02,4546
CA_2,2014-11-02,1900
CA_3,2014-11-02,5594
CA_4,2014-11-02,1940
TX_1,2014-11-02,2249
TX_2,2014-11-02,2852
TX_3,2014-11-02,2493
WI_1,2014-11-02,2891
WI_2,2014-11-02,3877
WI_3,2014-11-02,3063
CA_1,2014-11-03,3425
CA_2,2014-11-03,1198
CA_3,2014-11-03,4552
CA_4,2014-11-03,1685
TX_1,2014-11-03,1996
TX_2,2014-11-03,2391
TX_3,2014-11-03,2484
WI_1,2014-11-03,2022
WI_2,2014-11-03,4038
WI_3,2014-11-03,2682
CA_1,2014-11-04,2859
CA_2,2014-11-04,1038
CA_3,2014-11-04,3862
CA_4,2014-11-04,1387
TX_1,2014-11-04,1620
TX_2,2014-11-04,1991
TX_3,2014-11-04,1766
WI_1,2014-11-04,1878
WI_2,2014-11-04,2867
WI_3,2014-11-04,2007
CA_1,2014-11-05,2348
CA_2,2014-11-05,1041
CA_3,2014-11-05,3858
CA_4,2014-11-05,1561
TX_1,2014-11-05,1507
TX_2,2014-11-05,2037
TX_3,2014-11-05,1847
WI_1,2014-11-05,1724
WI_2,2014-11-05,3549
WI_3,2014-11-05,1976
CA_1,2014-11-06,2706
CA_2,2014-11-06,1219
CA_3,2014-11-06,3700
CA_4,2014-11-06,1487
TX_1,2014-11-06,1860
TX_2,2014-11-06,2253
TX_3,2014-11-06,2103
WI_1,2014-11-06,1970
WI_2,2014-11-06,3679
WI_3,2014-11-06,2234
CA_1,2014-11-07,2997
CA_2,2014-11-07,1517
CA_3,2014-11-07,3896
CA_4,2014-11-07,1404
TX_1,2014-11-07,2086
TX_2,2014-11-07,2418
TX_3,2014-11-07,2115
WI_1,2014-11-07,2154
WI_2,2014-11-07,2778
WI_3,2014-11-07,1851
CA_1,2014-11-08,3886
CA_2,2014-11-08,1875
CA_3,2014-11-08,5042
CA_4,2014-11-08,1790
TX_1,2014-11-08,2257
TX_2,2014-11-08,2617
TX_3,2014-11-08,2185
WI_1,2014-11-08,3201
WI_2,2014-11-08,4067
WI_3,2014-11-08,2826
CA_1,2014-11-09,4398
CA_2,2014-11-09,1925
CA_3,2014-11-09,5411
CA_4,2014-11-09,1962
TX_1,2014-11-09,2890
TX_2,2014-11-09,3356
TX_3,2014-11-09,2777
WI_1,2014-11-09,3000
WI_2,2014-11-09,4447
WI_3,2014-11-09,3071
CA_1,2014-11-10,3290
CA_2,2014-11-10,1411
CA_3,2014-11-10,4893
CA_4,2014-11-10,1750
TX_1,2014-11-10,1781
TX_2,2014-11-10,2337
TX_3,2014-11-10,2185
WI_1,2014-11-10,1847
WI_2,2014-11-10,2705
WI_3,2014-11-10,1788
CA_1,2014-11-11,2709
CA_2,2014-11-11,1401
CA_3,2014-11-11,3961
CA_4,2014-11-11,1466
TX_1,2014-11-11,1882
TX_2,2014-11-11,2233
TX_3,2014-11-11,2009
WI_1,2014-11-11,1778
WI_2,2014-11-11,3215
WI_3,2014-11-11,2195
CA_1,2014-11-12,2340
CA_2,2014-11-12,1111
CA_3,2014-11-12,3212
CA_4,2014-11-12,1420
TX_1,2014-11-12,1848
TX_2,2014-11-12,2108
TX_3,2014-11-12,2007
WI_1,2014-11-12,1907
WI_2,2014-11-12,3965
WI_3,2014-11-12,2132
CA_1,2014-11-13,2290
CA_2,2014-11-13,1135
CA_3,2014-11-13,3292
CA_4,2014-11-13,1421
TX_1,2014-11-13,1822
TX_2,2014-11-13,2302
TX_3,2014-11-13,1741
WI_1,2014-11-13,1805
WI_2,2014-11-13,2719
WI_3,2014-11-13,1644
CA_1,2014-11-14,2793
CA_2,2014-11-14,1443
CA_3,2014-11-14,3600
CA_4,2014-11-14,1377
TX_1,2014-11-14,1870
TX_2,2014-11-14,2298
TX_3,2014-11-14,1989
WI_1,2014-11-14,2322
WI_2,2014-11-14,3982
WI_3,2014-11-14,2403
CA_1,2014-11-15,3624
CA_2,2014-11-15,1851
CA_3,2014-11-15,4265
CA_4,2014-11-15,1748
TX_1,2014-11-15,2502
TX_2,2014-11-15,2806
TX_3,2014-11-15,2644
WI_1,2014-11-15,3324
WI_2,2014-11-15,4811
WI_3,2014-11-15,2723
CA_1,2014-11-16,4048
CA_2,2014-11-16,2005
CA_3,2014-11-16,4757
CA_4,2014-11-16,1847
TX_1,2014-11-16,2377
TX_2,2014-11-16,3037
TX_3,2014-11-16,2637
WI_1,2014-11-16,2856
WI_2,2014-11-16,3671
WI_3,2014-11-16,2558
CA_1,2014-11-17,2770
CA_2,2014-11-17,1162
CA_3,2014-11-17,3763
CA_4,2014-11-17,1626
TX_1,2014-11-17,1662
TX_2,2014-11-17,2309
TX_3,2014-11-17,2097
WI_1,2014-11-17,2112
WI_2,2014-11-17,2456
WI_3,2014-11-17,1811
CA_1,2014-11-18,2290
CA_2,2014-11-18,1175
CA_3,2014-11-18,3462
CA_4,2014-11-18,1390
TX_1,2014-11-18,1536
TX_2,2014-11-18,1894
TX_3,2014-11-18,1843
WI_1,2014-11-18,1772
WI_2,2014-11-18,2182
WI_3,2014-11-18,1536
CA_1,2014-11-19,2161
CA_2,2014-11-19,1145
CA_3,2014-11-19,3124
CA_4,2014-11-19,1312
TX_1,2014-11-19,1658
TX_2,2014-11-19,1884
TX_3,2014-11-19,1804
WI_1,2014-11-19,2066
WI_2,2014-11-19,2225
WI_3,2014-11-19,1413
CA_1,2014-11-20,2269
CA_2,2014-11-20,1181
CA_3,2014-11-20,3026
CA_4,2014-11-20,1364
TX_1,2014-11-20,1702
TX_2,2014-11-20,1917
TX_3,2014-11-20,1819
WI_1,2014-11-20,1980
WI_2,2014-11-20,2185
WI_3,2014-11-20,1476
CA_1,2014-11-21,2793
CA_2,2014-11-21,1550
CA_3,2014-11-21,3610
CA_4,2014-11-21,1293
TX_1,2014-11-21,1594
TX_2,2014-11-21,2052
TX_3,2014-11-21,1778
WI_1,2014-11-21,2425
WI_2,2014-11-21,2729
WI_3,2014-11-21,1802
CA_1,2014-11-22,3822
CA_2,2014-11-22,1958
CA_3,2014-11-22,4551
CA_4,2014-11-22,1839
